customer_id,product_id,month,store_id,units_purchased,volume_purchased,net_spend,units_purchased_on_promo
14209,895,7,546,1,0.375,1.25,0
14209,1506,8,546,1,0.75,1.3,1
14209,895,8,546,2,0.75,2.5,0
14209,1189,9,138,1,0.567,2.4,0
14209,486,9,1945,1,1,1.39,0
14209,895,9,546,2,0.75,2.5,0
14212,1092,11,2011,1,0.75,1.69,0
14212,632,12,1376,1,0.4536,1.3,0
14212,138,5,611,1,0.375,0.89,1
14214,1282,3,1174,1,0.5,0.83,0
14214,708,3,1174,1,0.625,0.89,0
14215,1399,1,44,1,0.19,1,1
14215,1609,1,221,1,0.375,1.09,0
14215,999,10,1408,1,0.72,1.89,0
14215,893,11,1408,1,1,1.39,0
14215,999,11,1408,1,0.72,1.89,0
14215,1205,6,221,2,1.2,1.98,0
14215,1399,8,647,1,0.19,1.14,1
14222,999,1,1425,1,0.72,1.89,0
14222,617,10,1425,1,1.354,3.99,1
14222,999,10,1425,1,0.72,1.89,0
14222,1256,12,1396,1,0.4536,1.3,1
14222,999,3,1425,1,0.72,1.89,0
14222,632,4,1549,1,0.4536,1.3,0
14222,999,6,1425,1,0.72,1.89,0
14223,1189,1,2009,2,1.134,4.82,0
14223,744,1,798,1,0.375,0.85,0
14223,760,1,1676,1,1,0.75,0
14223,107,10,798,1,0.5,0.85,0
14223,1399,10,2009,1,0.19,1.5,1
14223,744,10,798,3,1.125,2.37,0
14223,946,10,798,2,1,2.5,0
14223,450,11,2009,1,1,3,1
14223,760,11,2009,1,1,0.75,0
14223,990,2,798,1,0.375,0.95,0
14223,107,3,798,1,0.5,0.85,0
14223,1189,3,2009,1,0.567,2.41,0
14223,450,3,2009,1,1,3,1
14223,744,3,798,1,0.375,0.79,1
14223,760,3,2009,1,1,0.75,0
14223,456,4,798,1,0.454,0.75,0
14223,744,4,798,3,1.125,2.37,3
14223,990,4,798,1,0.375,0.79,1
14223,1189,5,2009,1,0.567,2.41,0
14223,1597,5,2009,1,0.375,1,0
14223,760,5,2009,1,1,0.75,0
14223,91,5,2009,1,0.6,2,1
14223,1053,6,798,1,1,0.75,0
14223,107,6,798,2,1,1.7,0
14223,1140,6,798,1,0.6804,1.89,0
14223,1597,6,2009,1,0.375,1,0
14223,744,6,798,2,0.75,1.58,0
14223,107,7,798,2,1,1.7,0
14223,252,7,798,1,1,1.39,0
14223,632,7,1048,1,0.4536,1.3,0
14223,744,7,798,3,1.125,2.37,0
14223,959,7,1048,1,0.375,1,1
14223,990,7,798,1,0.375,0.79,0
14223,1140,8,798,1,0.6804,1.89,0
14223,1529,8,798,1,1,0.75,0
14223,1600,8,798,1,0.375,0.75,0
14223,744,8,798,1,0.375,0.79,0
14223,957,8,798,1,0.36,0.89,0
14223,107,9,798,1,0.5,0.85,0
14223,567,9,283,1,0.375,1,0
14223,744,9,798,2,0.75,1.58,0
14223,760,9,2009,1,1,0.75,0
14223,946,9,798,1,0.5,1.25,0
14236,1140,1,781,1,0.6804,1.89,0
14236,1257,1,781,1,0.625,0.89,0
14236,1318,12,1009,1,0.44,1,1
14236,615,12,1009,1,0.625,1,1
14236,1600,4,781,1,0.375,0.75,0
14236,600,4,781,1,0.375,0.89,0
14236,1081,5,1655,1,0.5,1.49,1
14236,1140,5,781,1,0.6804,1.89,0
14236,1600,6,781,1,0.375,0.75,0
14236,600,6,781,1,0.375,0.89,0
14236,1140,7,781,1,0.6804,1.89,0
14236,1140,8,781,1,0.6804,1.89,0
14236,1296,8,1655,1,0.675,1.34,1
14236,600,8,781,1,0.375,0.89,0
14241,1579,1,948,1,1,2,0
14241,701,1,948,1,0.397,1.22,1
14241,1338,11,948,1,1,2,0
14241,1579,11,948,1,1,2,0
14241,635,11,948,1,0.9072,2.5,0
14241,1338,12,948,2,2,4,0
14241,1579,12,948,1,1,2,0
14241,1579,2,948,1,1,2,0
14241,155,3,948,1,1,2,0
14241,1579,3,948,2,2,4,0
14241,1579,4,948,2,2,4,0
14241,1579,5,948,2,2,4,0
14241,1579,7,948,1,1,2,0
14241,1579,9,948,1,1,2,0
14242,1279,1,894,1,0.5,1.18,0
14242,1288,1,894,2,0.114,0.78,0
14242,577,1,1556,1,0.375,1.49,0
14242,1288,10,894,2,0.114,0.7,0
14242,390,10,894,1,0.75,0.54,1
14242,488,10,894,1,0.75,0.54,1
14242,545,10,1113,1,0.75,1.1,0
14242,577,10,1556,2,0.75,2.98,0
14242,893,10,894,1,1,1.39,0
14242,1279,11,894,1,0.5,1.18,0
14242,1288,11,894,4,0.228,1.4,0
14242,396,11,894,1,0.288,0.99,0
14242,715,11,1579,1,0.565,2,0
14242,814,11,1346,1,1,1.39,0
14242,1288,12,894,2,0.114,0.7,0
14242,1300,12,1346,1,0.5,0.85,0
14242,708,12,894,1,0.625,0.89,0
14242,1282,2,894,1,0.5,0.83,0
14242,1288,2,894,6,0.342,2.1,0
14242,604,2,894,1,1,0.75,0
14242,1205,3,1346,1,0.6,0.99,0
14242,1488,3,1346,1,0.312,0.72,0
14242,306,3,1346,2,0.124,0.7,0
14242,600,3,1346,2,0.75,1.78,0
14242,715,3,1346,2,1.13,4,0
14242,814,3,1346,1,1,1.39,0
14242,1177,4,1346,1,0.625,0.89,0
14242,1279,4,894,1,0.5,1.18,0
14242,1288,4,894,6,0.342,2.1,0
14242,1488,4,1346,1,0.312,0.72,0
14242,348,4,1346,1,0.5,1.15,0
14242,600,4,1346,1,0.375,0.89,0
14242,893,4,894,2,2,2.78,0
14242,152,5,1556,1,0.6,1.49,0
14242,1595,5,1346,1,0.45,1.59,0
14242,577,5,1556,2,0.75,2.98,0
14242,893,5,894,1,1,1.39,0
14242,1279,6,894,1,0.5,1.18,0
14242,1288,6,894,3,0.171,1.05,0
14242,577,6,1556,1,0.375,1.49,0
14242,893,6,894,1,1,1.39,0
14242,1488,7,1346,1,0.312,0.72,0
14242,306,7,1346,3,0.186,1.05,0
14242,577,7,125,1,0.375,1.3,0
14242,893,7,894,1,1,1.39,0
14242,1137,8,125,1,1,2,0
14242,1282,8,894,1,0.5,0.83,0
14242,1288,8,894,2,0.114,0.7,0
14242,600,8,1346,1,0.375,0.89,0
14242,708,8,894,2,1.25,1.78,0
14242,893,8,894,1,1,1.39,0
14242,306,9,1346,4,0.248,1.4,0
14242,348,9,1346,1,0.5,1.15,0
14242,577,9,1669,1,0.375,2,0
14248,577,1,1264,1,0.375,2.65,0
14248,390,10,1922,1,0.75,0.54,1
14248,788,10,1922,1,0.75,1.25,0
14248,196,12,1264,1,0.75,2.94,0
14248,476,12,1264,1,0.5,2.75,0
14248,1081,5,1264,1,0.5,2,1
14248,1279,7,1922,1,0.5,1.18,0
14248,476,7,1264,1,0.5,2,1
14248,1081,9,1264,1,0.5,2,1
14249,1140,10,1494,2,1.3608,3.78,0
14249,1429,11,608,2,1.58,4.5,1
14249,429,11,1494,1,0.54,1.6,0
14249,1429,12,1098,1,0.79,2.5,0
14249,429,3,1494,1,0.54,1.6,0
14249,1646,4,1396,1,1.2,4,0
14249,429,4,1494,2,1.08,3.2,0
14249,1493,6,608,1,0.907,4.2,0
14249,1140,9,1494,1,0.6804,1.89,0
14249,1429,9,1396,1,0.79,2.7,0
14249,429,9,1494,1,0.54,1.6,0
14256,91,1,59,1,0.6,1.65,1
14256,813,11,59,1,0.5,0.6,0
14256,813,12,59,1,0.5,0.6,1
14256,91,3,59,1,0.6,3.3,0
14256,1498,4,812,1,0.5,2.57,0
14256,897,5,59,1,0.75,2,1
14256,383,9,719,1,0.055,0.5,0
14256,813,9,719,1,0.5,0.55,1
14256,897,9,719,1,0.75,2,1
14259,1053,1,864,2,2,1.5,0
14259,1529,10,864,1,1,0.75,0
14259,604,11,1178,1,1,0.75,0
14259,1529,12,864,1,1,0.75,0
14259,1053,2,864,1,1,0.75,0
14259,1053,3,864,1,1,0.75,0
14259,893,7,1178,1,1,1.39,0
14266,1335,2,128,1,0.375,0.89,1
14266,831,7,128,1,0.51,2.89,0
14269,1277,10,1396,1,1.354,5,1
14269,1097,5,1425,1,0.68,2.79,0
14269,1277,5,1396,1,1.354,4,1
14269,249,5,1098,1,0.227,1.47,0
14269,1493,9,1396,1,0.907,3,1
14270,520,1,525,2,0.77,3,2
14270,112,10,525,1,0.375,1.88,1
14270,1210,10,781,1,0.5,1.49,0
14270,374,10,525,1,0.456,1.29,0
14270,762,10,525,1,0.565,2,1
14270,1210,11,781,3,1.5,4.47,0
14270,1429,12,1240,2,1.58,4.5,1
14270,520,12,1240,1,0.385,1.5,1
14270,1210,2,781,1,0.5,1.59,0
14270,520,2,1410,2,0.77,4,2
14270,520,3,1410,4,1.54,6,4
14270,895,3,1410,1,0.375,1.25,0
14270,91,3,1014,1,0.6,1.8,1
14270,1210,4,781,3,1.5,4.47,3
14270,1588,4,781,1,0.375,0.99,0
14270,91,4,1410,2,1.2,3.3,2
14270,112,5,143,3,1.125,4.5,3
14270,112,5,192,1,0.375,1.5,1
14270,1210,5,781,1,0.5,1.49,1
14270,75,5,143,1,0.5,2,1
14270,91,5,1410,1,0.6,1.65,1
14270,1210,6,781,4,2,5.96,0
14270,112,7,1410,2,0.75,4,2
14270,1210,7,781,3,1.5,4.47,0
14270,112,8,525,2,0.75,3.76,2
14270,1210,8,781,1,0.5,1.49,0
14270,290,8,525,1,0.5,2,1
14270,374,8,525,1,0.456,1.29,0
14270,702,8,1410,1,1,0.75,0
14270,112,9,525,2,0.75,3.76,2
14270,1210,9,781,2,1,2.98,0
14270,374,9,525,1,0.456,1.29,0
14270,520,9,525,2,0.77,4,2
14272,1112,1,1065,1,0.45,1,0
14272,390,1,1587,5,3.75,4.45,4
14272,545,10,1194,3,2.25,3.3,0
14272,999,10,1587,1,0.72,1.89,0
14272,1123,11,1587,2,1,2.58,0
14272,545,11,1194,1,0.75,1.1,0
14272,132,12,1194,1,0.75,2,1
14272,545,12,1194,1,0.75,1.1,0
14272,1123,2,1587,1,0.5,1.29,0
14272,1123,3,1587,1,0.5,1.29,0
14272,390,3,1587,1,0.75,1.29,0
14272,390,4,1587,3,2.25,2.37,3
14272,1123,5,1587,1,0.5,1.29,0
14272,999,5,1587,2,1.44,3.78,0
14272,1123,6,1587,1,0.5,1.29,0
14272,390,6,1587,1,0.75,1.09,0
14272,1123,7,1587,3,1.5,3.87,0
14272,1506,7,857,1,0.75,1.3,1
14272,374,7,1194,1,0.456,1.29,0
14272,545,7,1194,1,0.75,1.1,0
14272,1123,9,1587,1,0.5,1.29,0
14272,420,9,1194,1,0.5,0.95,0
14272,545,9,1194,1,0.75,1.1,0
14274,418,1,745,1,0.36,1.22,1
14274,520,1,745,1,0.385,1.22,1
14274,959,1,1143,3,1.125,3,3
14274,138,10,936,2,0.75,1.78,0
14274,161,10,1986,1,0.45,2.89,0
14274,31,10,1986,1,0.45,2.89,1
14274,520,10,745,1,0.385,1.5,1
14274,1409,11,1986,1,0.375,2,1
14274,152,11,1986,1,0.6,2.5,1
14274,320,11,1986,1,0.648,2,1
14274,152,12,745,1,0.6,2,1
14274,369,2,1143,3,1.125,3,3
14274,418,2,745,1,0.36,1.22,1
14274,520,2,1986,1,0.385,1.5,1
14274,369,3,1143,2,0.75,2,2
14274,369,3,1391,1,0.375,1,1
14274,418,3,1986,1,0.36,2,1
14274,520,3,1986,1,0.385,2,1
14274,959,3,1143,1,0.375,1,1
14274,959,3,1391,2,0.75,2,2
14274,1256,4,262,1,0.4536,1.3,1
14274,152,4,1143,1,0.6,2,1
14274,1224,5,745,1,0.5,2,1
14274,152,5,1986,1,0.6,2,1
14274,577,5,745,1,0.375,2.6,0
14274,677,5,745,3,1.62,6,3
14274,152,6,1986,1,0.6,2.5,0
14274,152,7,1143,1,0.6,2,1
14274,152,7,745,1,0.6,2,1
14274,152,8,745,1,0.6,2,1
14274,161,9,1143,1,0.45,2,1
14274,161,9,745,1,0.45,2.5,1
14274,369,9,1143,1,0.375,1,1
14274,677,9,745,1,0.54,2,1
14274,959,9,1143,2,0.75,2,2
1428,157,1,792,1,0.72,1.99,1
1428,1622,10,1145,1,0.5,0.85,0
1428,567,10,792,1,0.375,1.25,1
1428,567,11,792,1,0.375,1.25,1
1428,703,11,1532,1,0.5,1,0
1428,320,12,792,1,0.648,2,1
1428,312,8,1532,1,0.75,1.45,0
1428,703,9,1532,1,0.5,1,0
14286,1644,7,727,1,0.5,1.5,0
14294,152,10,230,1,0.6,2.5,0
14294,394,10,230,1,0.72,3.75,0
14294,152,11,1119,2,1.2,4,1
14294,831,11,230,1,0.51,2,1
14294,1095,12,230,1,0.4,2.7,0
14294,75,12,1119,1,0.5,2,0
14294,75,12,1879,1,0.5,2,1
14294,75,12,230,1,0.5,2.75,0
14294,152,2,207,1,0.6,2.5,0
14294,677,2,207,1,0.54,1.99,0
14294,152,3,794,2,1.2,5,0
14294,831,3,794,2,1.02,4,2
14294,152,4,794,2,1.2,4,2
14294,677,4,207,1,0.54,2,1
14294,831,4,794,2,1.02,4,2
14294,1095,6,1103,1,0.4,2.73,0
14294,1409,6,452,1,0.375,2,1
14294,152,6,1103,1,0.6,2,1
14294,369,6,794,1,0.375,1.2,0
14294,560,6,1103,1,0.375,1.25,0
14294,885,6,452,1,0.5,2.7,0
14294,74,8,1402,1,0.415,2,0
14294,75,8,1402,1,0.5,1.92,1
14294,831,8,1402,1,0.51,2.08,1
14294,1318,9,1103,1,0.44,1.25,0
14294,152,9,1119,1,0.6,2.7,0
14294,152,9,794,1,0.6,2.5,0
14294,831,9,794,1,0.51,2,1
14297,1081,11,951,1,0.5,2,1
14297,1399,3,951,1,0.19,2.3,0
14297,897,6,951,1,0.75,3,0
14297,582,8,951,1,0.7,3,1
14297,897,8,951,1,0.75,2,0
14297,418,9,951,1,0.36,2.45,0
14312,1646,1,1727,1,1.2,3,0
14312,1277,10,1725,1,1.354,5,1
14312,1277,11,1725,1,1.354,6,0
14312,1189,12,79,1,0.567,2.5,0
14312,1600,2,1727,1,0.375,0.75,0
14312,1646,2,241,1,1.2,4,0
14312,744,2,1727,1,0.375,0.85,0
14312,1600,3,1727,1,0.375,0.75,0
14312,1429,4,168,1,0.79,2.49,0
14312,1140,5,1727,1,0.6804,1.89,0
14312,1600,5,1727,1,0.375,0.75,0
14312,1646,5,168,1,1.2,4,0
14312,1600,6,1727,1,0.375,0.75,0
14312,1140,7,1727,1,0.6804,1.89,0
14312,1429,7,168,1,0.79,2.69,0
14312,744,7,1727,1,0.375,0.79,0
14312,1493,8,1372,1,0.907,3,1
14312,1493,8,1725,1,0.907,3,1
14312,1189,9,1725,1,0.567,2,1
14312,1493,9,241,1,0.907,4.5,0
14326,1039,1,1073,1,0.51,2,1
14326,897,1,229,1,0.75,2.7,0
14326,1039,10,664,1,0.51,2,1
14326,897,11,664,1,0.75,2.8,0
14326,1039,2,1638,1,0.51,2.79,0
14326,1039,2,664,1,0.51,2,1
14326,1039,3,1869,1,0.51,2,1
14326,897,3,1869,2,1.5,5.6,0
14326,1039,4,664,1,0.51,2,1
14326,1039,7,664,1,0.51,1.75,1
14326,1039,9,664,1,0.51,2.8,1
14329,615,1,1904,1,0.625,1,1
14329,897,1,1183,1,0.75,2,1
14329,545,11,1113,1,0.75,1.1,0
14329,1097,12,1183,1,0.68,3.59,0
14329,265,12,1183,1,0.216,2,0
14329,1205,2,1346,1,0.6,0.99,0
14329,1409,2,895,1,0.375,2.5,1
14329,615,2,1904,1,0.625,1,1
14329,152,3,1183,1,0.6,2,1
14329,1318,4,1904,1,0.44,1,1
14329,1039,5,1186,1,0.51,2,1
14329,897,5,1186,1,0.75,2,1
14329,1335,7,1113,1,0.375,0.89,0
14329,420,7,1113,1,0.5,0.95,0
14329,545,7,1113,1,0.75,1.1,0
14340,1600,5,480,4,1.5,3,0
14340,1600,6,480,4,1.5,3,0
14348,152,11,1251,1,0.6,2.5,0
14348,208,11,1642,1,0.36,2,1
14348,520,11,1642,1,0.385,2,1
14348,152,12,1251,1,0.6,2.5,0
14348,208,12,1251,1,0.36,1.5,1
14348,520,12,1642,1,0.385,1.5,1
14348,1493,2,1251,1,0.907,3,1
14348,1493,4,1251,1,0.907,4.2,0
14348,813,4,1251,1,0.5,1,0
14348,924,5,1251,1,0.375,1.2,0
14348,677,7,1642,1,0.54,2,1
14348,762,7,1642,1,0.565,2,1
14348,635,8,1251,1,0.9072,2.5,0
14348,152,9,1642,1,0.6,2.5,0
14348,677,9,1642,1,0.54,2.98,0
14349,545,10,1146,1,0.75,1.1,0
14349,545,10,250,2,1.5,2.2,0
14349,545,12,250,3,2.25,3.3,0
14349,545,2,250,2,1.5,2.2,0
14349,591,2,250,1,2,2.22,0
14349,545,3,250,2,1.5,2.2,0
14349,545,4,250,1,0.75,1.1,0
14349,545,5,250,1,0.75,1.1,0
14349,545,6,250,2,1.5,2.2,0
14349,545,7,250,2,1.5,2.2,0
14349,545,8,250,3,2.25,3.3,0
14349,591,8,250,1,2,1.88,1
14349,545,9,250,2,1.5,2.2,0
14349,591,9,250,1,2,2.22,0
14352,617,1,1823,1,1.354,3.99,1
14352,1081,6,59,1,0.5,2,1
14352,91,7,1823,1,0.6,2,0
14352,111,8,827,1,0.5,1.25,0
14352,1429,9,59,1,0.79,2,1
14354,1039,1,1104,1,0.51,2,1
14354,290,1,1104,1,0.5,2,1
14354,877,1,1104,1,0.75,3.5,0
14354,1039,10,1963,1,0.51,1.96,1
14354,428,10,878,2,0.76,4,2
14354,450,10,1104,1,1,3,1
14354,91,10,1963,1,0.6,2.04,1
14354,1429,11,878,1,0.79,2,1
14354,164,11,80,1,0.75,1.25,0
14354,290,11,878,1,0.5,2,1
14354,428,11,1104,3,1.14,4.5,3
14354,1429,12,1104,1,0.79,2.5,0
14354,813,12,1104,1,0.5,0.6,1
14354,101,2,144,1,0.594,2,1
14354,193,2,144,1,0.75,3,1
14354,290,2,1104,1,0.5,3,0
14354,877,2,878,1,0.75,2.5,0
14354,1039,3,144,1,0.51,2,1
14354,1296,3,144,1,0.675,3.3,0
14354,682,3,1104,1,0.75,1.45,0
14354,682,3,144,1,0.75,1.45,0
14354,831,3,144,1,0.51,2,1
14354,151,4,1104,1,0.35,1,1
14354,357,4,1289,1,0.454,2,1
14354,357,4,1964,1,0.454,2.69,0
14354,369,4,1104,1,0.375,1,1
14354,1039,5,1104,1,0.51,2,1
14354,1081,5,1104,1,0.5,2,1
14354,1117,5,1104,1,0.325,1,1
14354,1238,5,1104,1,0.375,1,1
14354,357,5,1104,1,0.454,2.5,0
14354,450,5,1104,1,1,3,1
14354,831,5,1104,1,0.51,2,1
14354,1429,6,1104,1,0.79,2.5,0
14354,193,6,1104,1,0.75,3,1
14354,582,6,1104,1,0.7,3,1
14354,682,6,1104,1,0.75,1.45,1
14354,1399,7,1964,1,0.19,1.19,1
14354,1597,7,1964,1,0.375,1.49,1
14354,193,7,1104,1,0.75,3,1
14354,450,7,1104,1,1,3,1
14354,920,7,144,1,0.375,1.2,0
14354,959,7,144,1,0.375,1.2,0
14354,1597,8,1104,1,0.375,1.25,1
14354,1597,8,144,1,0.375,1.25,1
14354,1644,8,1104,1,0.5,1.5,0
14354,74,8,1104,1,0.415,2,0
14354,946,8,80,1,0.5,1.25,0
14354,111,9,144,1,0.5,1.25,1
14354,130,9,1104,1,0.34,1,1
14354,1506,9,1104,1,0.75,1.3,0
14354,357,9,144,1,0.454,2.5,0
14354,428,9,1104,1,0.38,3,1
14356,906,4,536,3,0.171,2.91,0
14358,1112,1,1632,2,0.9,3,2
14358,1277,1,1632,1,1.354,5.99,0
14358,1315,1,1632,1,0.3024,1,1
14358,1399,1,1632,4,0.76,4,4
14358,74,1,1632,1,0.415,1,1
14358,989,10,1021,1,0.5,0.72,0
14358,1112,11,1632,1,0.45,1.98,0
14358,1399,11,1632,2,0.38,2,2
14358,1365,12,1632,2,0.68,1.5,0
14358,1399,12,1632,2,0.38,2,2
14358,1365,2,782,1,0.34,0.75,0
14358,1097,3,1823,1,0.68,2.69,1
14358,1112,3,175,1,0.45,2,0
14358,1429,3,1823,1,0.79,2,1
14358,1112,4,1632,1,0.45,1.98,0
14358,1277,5,1632,1,1.354,4,1
14358,1296,5,1823,1,0.675,1.34,1
14358,1112,6,268,1,0.45,1,1
14358,357,6,450,1,0.454,1.79,0
14358,74,6,450,1,0.415,1,0
14358,1112,7,1632,1,0.45,1.98,0
14358,1493,8,542,1,0.907,3,1
14358,1277,9,782,1,1.354,5.99,0
14358,1399,9,1632,2,0.38,2,2
14358,1597,9,542,1,0.375,1.25,1
14358,937,9,1149,4,0.228,2,4
14359,1493,1,722,1,0.907,3,0
14359,1493,10,1396,1,0.907,4.5,0
14359,1493,11,1396,1,0.907,4.5,0
14359,1493,11,722,1,0.907,3.5,1
14359,1010,12,722,1,0.45,1.9,0
14359,1493,12,722,1,0.907,4.5,0
14359,1493,2,722,1,0.907,3,1
14359,1010,3,722,1,0.45,1.9,0
14359,1493,3,722,2,1.814,6,2
14359,1493,4,722,1,0.907,4.5,0
14359,1493,6,722,1,0.907,4.5,0
14359,1493,7,722,2,1.814,9,0
14359,1010,8,722,1,0.45,1.9,0
14359,1493,9,1396,1,0.907,3,1
14359,1493,9,722,1,0.907,3.75,0
14368,1555,1,1380,1,1.5,1.6,0
14368,877,1,1380,1,0.75,2,1
14368,394,10,1380,1,0.72,3,1
14368,450,10,1380,1,1,3,1
14368,1081,11,1380,1,0.5,2,1
14368,897,11,1380,1,0.75,2,1
14368,450,12,1380,1,1,3,1
14368,897,12,1380,1,0.75,2,1
14368,1555,2,1380,1,1.5,1.6,0
14368,1555,3,1380,1,1.5,1.6,0
14368,1555,5,1380,1,1.5,1.6,0
14368,450,5,1380,1,1,3,1
14368,450,6,1380,1,1,3,1
14368,1300,7,1935,1,0.5,0.85,0
14368,450,7,1380,2,2,7.3,1
14368,877,9,1380,1,0.75,2,1
14373,1038,1,1725,1,0.75,1.45,0
14373,903,1,1727,1,0.375,0.89,0
14373,1376,4,1725,1,0.375,2,1
14373,138,5,168,1,0.375,0.89,1
14373,1092,6,299,1,0.75,1.69,0
14373,1095,9,1725,1,0.4,2.7,0
14377,562,10,1518,2,1.2,4,2
14377,651,10,1518,2,1.5,4,2
14377,651,2,1518,2,1.5,4,2
14377,357,4,387,1,0.454,2.5,0
14377,651,4,387,2,1.5,4,2
14377,357,5,1518,1,0.454,2.5,0
14377,1399,6,1518,1,0.19,1.02,1
14377,562,6,1518,1,0.6,3,0
14377,357,7,1518,1,0.454,2.5,0
14377,651,8,1607,1,0.75,2.69,0
14377,562,9,1518,2,1.2,4,2
14378,152,1,1489,1,0.6,1.25,0
14378,1493,10,1489,1,0.907,4,0
14378,1493,2,1489,1,0.907,3,1
14378,1493,7,1489,1,0.907,4.2,0
14378,1493,9,1489,1,0.907,3.5,0
14389,1555,9,229,1,1.5,1.6,0
14394,1365,1,1946,1,0.34,0.75,0
14394,549,1,1946,1,1,1.2,0
14394,1123,10,1235,4,2,5.16,0
14394,549,11,1946,1,1,1.2,0
14394,549,12,1946,1,1,1.2,0
14394,549,2,1946,1,1,1.2,0
14394,1123,3,1235,6,3,7.74,0
14394,549,3,1946,2,2,2.4,0
14394,1123,4,1235,4,2,5.16,0
14394,549,4,1946,2,2,2.4,0
14394,1579,5,1946,2,2,3,2
14394,1123,7,1235,4,2,5.16,0
14394,549,7,1946,1,1,1.2,0
14394,1123,8,1235,5,2.5,6.45,0
14394,549,8,1946,1,1,1.2,0
14394,549,9,1946,2,2,2.4,0
14395,1189,10,1504,1,0.567,2.49,0
14395,1189,12,1504,1,0.567,2.49,0
14395,1189,12,335,1,0.567,2.7,0
14395,1189,5,335,1,0.567,2.41,0
14395,1189,8,1504,1,0.567,2.49,0
14395,1189,9,1532,1,0.567,2,1
14396,1140,10,221,1,0.6804,1.89,0
14396,903,10,221,1,0.375,0.99,0
14396,989,10,221,1,0.5,0.72,0
14396,903,12,221,1,0.375,0.99,0
14396,989,2,221,1,0.5,0.72,0
14396,1160,7,221,5,3.75,4.15,0
14396,1160,8,221,1,0.75,0.83,0
14396,1160,9,221,1,0.75,0.83,0
14396,1600,9,221,1,0.375,0.75,0
14396,989,9,221,1,0.5,0.72,0
14400,656,4,1511,2,1,2.3,0
14400,577,7,577,1,0.375,2,1
14400,1429,9,919,1,0.79,2,1
14402,788,10,1178,1,0.75,1.25,0
14402,1293,5,1178,1,0.5,0.55,0
14402,788,8,1178,1,0.75,1.25,0
14406,677,1,1680,1,0.54,2,1
14406,677,3,779,1,0.54,1.99,0
14406,152,4,1741,1,0.6,2,1
14406,152,5,119,1,0.6,1.49,0
14406,152,8,1741,1,0.6,2.68,0
14409,843,10,882,1,0.75,1.69,0
14409,1039,5,1809,1,0.51,2,1
1441,1053,1,150,1,1,0.75,0
1441,1140,1,150,1,0.6804,1.89,0
1441,1160,1,150,1,0.75,0.83,0
1441,1597,1,1264,1,0.375,1,1
1441,74,1,1418,1,0.415,1,1
1441,1140,10,150,1,0.6804,1.89,0
1441,1177,10,150,1,0.625,0.89,0
1441,1597,10,1261,1,0.375,1.5,1
1441,1597,10,1264,1,0.375,1.25,1
1441,429,10,150,1,0.54,1.6,0
1441,1597,12,731,2,0.75,2.49,0
1441,429,12,150,1,0.54,1.6,0
1441,1597,2,1264,1,0.375,2.07,0
1441,545,2,1418,1,0.75,1.1,0
1441,1053,3,150,1,1,0.75,0
1441,1140,3,150,1,0.6804,1.89,0
1441,1177,3,150,2,1.25,1.78,0
1441,545,3,1418,1,0.75,1.1,0
1441,1053,4,510,1,1,0.75,0
1441,1140,4,150,1,0.6804,1.89,0
1441,1177,4,150,3,1.875,2.67,0
1441,1140,5,150,2,1.3608,3.78,0
1441,1160,5,150,1,0.75,0.83,0
1441,1177,5,150,2,1.25,1.78,0
1441,1597,5,1264,1,0.375,1,0
1441,1177,6,150,1,0.625,0.89,0
1441,374,6,1418,1,0.456,1.29,0
1441,1140,7,150,1,0.6804,1.89,0
1441,1160,7,150,1,0.75,0.83,0
1441,1177,7,150,5,3.125,4.45,0
1441,1597,7,510,1,0.375,1.25,1
1441,1597,7,731,1,0.375,1.5,0
1441,1160,8,150,1,0.75,0.83,0
1441,1177,8,150,1,0.625,0.89,0
1441,1177,9,150,1,0.625,0.89,0
1441,1193,9,150,1,0.5,1.15,0
1441,1588,9,150,1,0.375,0.99,0
1441,1597,9,1012,1,0.375,1.25,1
1441,1597,9,731,1,0.375,1.25,0
1441,91,9,1418,1,0.6,3,0
14414,429,1,1653,1,0.54,1.79,0
14414,560,1,1168,4,1.5,4,4
14414,1505,10,1174,3,1.5,2.97,0
14414,1505,12,1174,3,1.5,2.97,0
14414,560,2,1168,2,0.75,2,2
14414,760,2,1168,1,1,0.75,0
14414,560,3,1168,6,2.25,6,6
14414,708,3,1174,1,0.625,0.89,0
14414,906,3,1168,2,0.114,1.94,0
14414,1505,4,1174,1,0.5,0.99,0
14414,560,4,1168,4,1.5,4,4
14414,1097,5,1653,1,0.68,2.49,0
14414,1505,5,1174,2,1,1.98,0
14414,560,5,1168,2,0.75,2,2
14414,560,6,1168,4,1.5,4,4
14414,560,7,1168,6,2.25,6,6
14414,560,8,1168,4,1.5,4,4
14414,604,8,1174,1,1,0.75,0
14414,1505,9,1174,4,2,3.96,0
14414,560,9,1168,2,0.75,2,2
14418,1399,1,294,1,0.19,1.5,1
14418,357,1,294,2,0.908,4,2
14418,1277,10,294,1,1.354,5,1
14418,1493,12,1795,1,0.907,4.47,0
14418,1277,5,294,1,1.354,4,1
14418,1277,7,294,1,1.354,6,0
14418,1493,9,294,1,0.907,3,1
14423,1399,1,1251,1,0.19,1,1
14423,567,1,1251,1,0.375,1,1
14423,885,12,1251,1,0.5,2,1
14423,897,2,1251,1,0.75,2.8,0
14423,897,5,1251,1,0.75,2,1
